"Country","Pop_Class","Food","FoodId","Nr_Consumer","Mean"
"France","Elderly","pistachio","63","5","2.22857142857143"
"France","Elderly","pork","65","368","19.8738120859213"
"France","Elderly","potato","66","384","56.2558235987103"
"France","Elderly","raspberries","68","5","14.2857142857143"
"France","Elderly","sugar","69","243","7.18796844993141"
"France","Elderly","coffee","70","359","168.782623690145"
"France","Elderly","peas","71","117","14.0811111111111"
"France","Elderly","spinach","75","43","22.4518272425249"
"France","Elderly","strawberries","76","45","75.5555555555556"
"France","Elderly","sunflower oil","77","111","6.13405748605749"
"France","Elderly","sweet corn","79","19","11.3924812030075"
"France","Elderly","grape","81","84","54.0275736961451"
"France","Elderly","tomato","83","267","27.6690716960942"
"France","Elderly","turkey","84","66","18.2795815295815"
"France","Elderly","walnuts","85","36","5.56507936507936"
"France","Elderly","watermelon","86","4","40.3928571428572"
"France","Elderly","wheat","87","476","72.7540102541016"
"France","Elderly","wheat flour","88","23","11.34"
"France","Elderly","rice","89","138","27.0349340924776"
"France","Very elderly","banana","1","29","38.2270114942529"
"France","Very elderly","apple","3","57","71.1031328320802"
"France","Very elderly","apricot","4","5","46.8"
"France","Very elderly","artichokes","5","11","19.8701298701299"
"France","Very elderly","asparagus","6","14","14.3578231292517"
"France","Very elderly","avocado","7","12","25.0285714285714"
"France","Very elderly","beef","9","71","33.599152917505"
"France","Very elderly","pepper","10","78","1.53183821733822"
"France","Very elderly","broccoli","12","12","23.2369047619048"
"France","Very elderly","chicken","13","125","20.6444118095238"
"France","Very elderly","butter","15","82","11.6767409988386"
"France","Very elderly","cabbage","16","7","15.5428571428571"
"France","Very elderly","carrot","18","75","21.6443015873016"
"France","Very elderly","cauliflower","19","58","14.1013957307061"
"France","Very elderly","celery","20","17","4.2316974789916"
"France","Very elderly","cheese","21","327","9.03769200524246"
"France","Very elderly","cocoa","22","7","13.8775510204082"
"France","Very elderly","corn","25","16","4.93102678571429"
"France","Very elderly","cucumber","28","16","16.8898809523809"
"France","Very elderly","beans","29","75","29.6144126984127"
"France","Very elderly","egg","31","102","15.7207801120448"
"France","Very elderly","figs","32","1","19.7142857142857"
"France","Very elderly","fish","33","53","20.5561275831087"
"France","Very elderly","garlic","35","50","0.441005714285714"
"France","Very elderly","grapefruit","36","5","25.2"
"France","Very elderly","hazelnuts","37","1","1.60714285714286"
"France","Very elderly","honey","38","15","13.5142857142857"
"France","Very elderly","kiwi","41","9","53.0571428571429"
"France","Very elderly","lamb","42","29","14.1093596059113"
"France","Very elderly","lard","43","12","1.99190476190476"
"France","Very elderly","lettuce","44","78","16.4713064713065"
"France","Very elderly","milk","47","192","73.6085592757937"
"France","Very elderly","olive oil","50","55","10.1603203463204"
"France","Very elderly","olives","51","15","1.85471428571429"
"France","Very elderly","onion","52","76","11.1120187969925"
"France","Very elderly","orange","53","37","80.1447876447876"
"France","Very elderly","peach","56","15","72.3"
"France","Very elderly","pear","58","27","46.6880952380952"
"France","Very elderly","pig","61","47","15.953672745694"
"France","Very elderly","pineapple","62","5","15.8285714285714"
"France","Very elderly","pistachio","63","1","1.71428571428571"
"France","Very elderly","pork","65","124","16.9778993855607"
"France","Very elderly","potato","66","133","52.686246330111"
"France","Very elderly","raspberries","68","2","17.8571428571429"
"France","Very elderly","sugar","69","77","5.93595485466914"
"France","Very elderly","coffee","70","114","149.007727652464"
"France","Very elderly","peas","71","32","14.0058928571429"
"France","Very elderly","soybean oil","72","3","0.771428571428572"
"France","Very elderly","spinach","75","16","22.7023809523809"
"France","Very elderly","strawberries","76","14","41.8367346938776"
"France","Very elderly","sunflower oil","77","34","5.04033473389356"
"France","Very elderly","sweet corn","79","9","7.67857142857143"
"France","Very elderly","sweet potatoes","80","1","7.14285714285714"
"France","Very elderly","grape","81","19","56.4655388471178"
"France","Very elderly","tomato","83","97","23.3863706431026"
"France","Very elderly","turkey","84","17","18.9835294117647"
"France","Very elderly","walnuts","85","6","4.43809523809524"
"France","Very elderly","watermelon","86","1","21.4285714285714"
"France","Very elderly","wheat","87","150","70.1212615873016"
"France","Very elderly","wheat flour","88","7","11.2775510204082"
"France","Very elderly","rice","89","39","25.7012576312576"
"France","Other children","banana","1","223","23.7181614349776"
"France","Other children","apple","3","268","33.6026865671642"
"France","Other children","apricot","4","25","22.0708571428571"
"France","Other children","artichokes","5","41","10.3519512195122"
"France","Other children","asparagus","6","31","7.92995391705069"
"France","Other children","avocado","7","43","10.9528239202658"
"France","Other children","beef","9","442","29.8532891079509"
"France","Other children","pepper","10","570","1.06768527568922"
"France","Other children","blueberries","11","1","0.857142857142857"
"France","Other children","broccoli","12","70","12.4174285714286"
"France","Other children","chicken","13","808","12.9542472241867"
"France","Other children","butter","15","481","8.62632063657064"
"France","Other children","cabbage","16","41","7.40506620209059"
"France","Other children","carrot","18","410","13.4384045296167"
"France","Other children","cauliflower","19","219","8.90598999782561"
"France","Other children","celery","20","36","1.58843452380952"
"France","Other children","cheese","21","2258","4.68698531992071"
"France","Other children","cocoa","22","481","9.65239085239086"
"France","Other children","corn","25","224","4.75563796768707"
"France","Other children","corn oil","26","1","3.42857142857143"
"France","Other children","cucumber","28","141","13.751030057413"
"France","Other children","beans","29","457","15.117755131812"
"France","Other children","egg","31","647","9.69667994406418"
"France","Other children","figs","32","3","13.7857142857143"
"France","Other children","fish","33","528","12.2359913419913"
"France","Other children","garlic","35","260","0.197289972527472"
"France","Other children","grapefruit","36","32","11.9697544642857"
"France","Other children","hazelnuts","37","5","2.58428571428571"
"France","Other children","honey","38","50","3.94980047619048"
"France","Other children","kiwi","41","79","21.399746835443"
"France","Other children","lamb","42","137","8.93699061522419"
"France","Other children","lard","43","23","1.15366459627329"
"France","Other children","lettuce","44","251","5.85932214001138"
"France","Other children","milk","47","1823","74.1214350364392"
"France","Other children","olive oil","50","311","5.38182575409585"
"France","Other children","olives","51","151","0.585218148848944"
"France","Other children","onion","52","421","4.89422141160502"
"France","Other children","orange","53","365","60.6231519895629"
"France","Other children","peach","56","46","26.3724844720497"
"France","Other children","peanuts","57","1","6.42857142857143"
"France","Other children","pear","58","103","22.9463661581137"
"France","Other children","pig","61","228","14.5759972848789"
"France","Other children","pineapple","62","21","12.8723809523809"
"France","Other children","pistachio","63","11","1.91558441558442"
"France","Other children","pork","65","674","12.2727060194998"
"France","Other children","potato","66","945","23.0737558578987"
"France","Other children","raspberries","68","12","18.8690476190476"
"France","Other children","sugar","69","676","3.33462750070442"
"France","Other children","coffee","70","26","64.5302197802198"
"France","Other children","peas","71","251","9.80188977423639"
"France","Other children","soybean oil","72","1","0.0571428571428571"
"France","Other children","spinach","75","89","15.6538255751739"
"France","Other children","strawberries","76","59","24.7659402744148"
"France","Other children","sunflower oil","77","307","3.33357144408252"
"France","Other children","sweet corn","79","105","7.85587755102041"
"France","Other children","sweet potatoes","80","2","10.7142857142857"
"France","Other children","grape","81","129","25.4029946474714"
"France","Other children","tomato","83","691","12.1029098924953"
"France","Other children","turkey","84","284","14.8853010898726"
"France","Other children","walnuts","85","15","3.1847619047619"
"France","Other children","watermelon","86","13","14.0769230769231"
"France","Other children","wheat","87","1001","25.8472396222825"
"France","Other children","wheat flour","88","43","8.73580066445183"
"France","Other children","rice","89","348","21.8271782977559"
"France","Adolescents","banana","1","304","26.7520128446115"
"France","Adolescents","apple","3","426","48.8570539906103"
"France","Adolescents","apricot","4","45","18.3603174603175"
"France","Adolescents","artichokes","5","86","7.41807862679956"
"France","Adolescents","asparagus","6","53","11.9622641509434"
"France","Adolescents","avocado","7","87","14.0911083743842"
"France","Adolescents","beef","9","929","39.5739252293813"
"France","Adolescents","pepper","10","1153","1.56767688844835"
"France","Adolescents","blueberries","11","1","3.57142857142857"
"France","Adolescents","broccoli","12","117","16.6683304843305"
"France","Adolescents","chicken","13","1680","15.2726371527778"
"France","Adolescents","butter","15","954","9.19122319556754"
"France","Adolescents","cabbage","16","82","12.106800232288"
"France","Adolescents","carrot","18","790","14.8501942736588"
"France","Adolescents","cauliflower","19","378","11.0007903754094"
"France","Adolescents","celery","20","73","3.27299021526419"
"France","Adolescents","cheese","21","4572","5.54121526788318"
"France","Adolescents","cocoa","22","784","12.9184037900875"
"France","Adolescents","corn","25","457","5.05406645305825"
"France","Adolescents","corn oil","26","2","7.42857142857143"
"France","Adolescents","cucumber","28","240","13.3974702380952"
"France","Adolescents","beans","29","783","18.2788447971781"
"France","Adolescents","egg","31","1362","10.703579845815"
"France","Adolescents","figs","32","6","17.352380952381"
"France","Adolescents","fish","33","767","14.4062978208232"
"France","Adolescents","garlic","35","539","0.297138457460907"
"France","Adolescents","grapefruit","36","63","20.4602040816327"
"France","Adolescents","hazelnuts","37","5","2.19857142857143"
"France","Adolescents","honey","38","80","6.43592797619048"
"France","Adolescents","kiwi","41","115","25.2184472049689"
"France","Adolescents","lamb","42","288","13.3534603174603"
"France","Adolescents","lard","43","64","1.82248511904762"
"France","Adolescents","lettuce","44","621","9.98890561306648"
"France","Adolescents","milk","47","3305","68.0406766263237"
"France","Adolescents","olive oil","50","603","5.77399277422412"
"France","Adolescents","olives","51","292","1.03442017286367"
"France","Adolescents","onion","52","849","6.06236085871333"
"France","Adolescents","orange","53","667","87.48969158278"
"France","Adolescents","peach","56","108","41.6858465608466"
"France","Adolescents","peanuts","57","4","7.5"
"France","Adolescents","pear","58","106","34.9797169811321"
"France","Adolescents","pig","61","500","19.8136809523809"
"France","Adolescents","pineapple","62","39","11.3168498168498"
"France","Adolescents","pistachio","63","19","4.06390977443609"
"France","Adolescents","pork","65","1369","16.2664221085951"
"France","Adolescents","potato","66","1767","31.1136365645296"
"France","Adolescents","raspberries","68","16","15.2410714285714"
"France","Adolescents","sugar","69","1316","3.71098491098567"
"France","Adolescents","coffee","70","187","80.712987012987"
"France","Adolescents","peas","71","440","13.2627767316017"
"France","Adolescents","soybean oil","72","6","0.0761904761904762"
"France","Adolescents","spinach","75","124","21.7546082949309"
"France","Adolescents","strawberries","76","101","35.9205563413484"
"France","Adolescents","sunflower oil","77","574","3.3578719014435"
"France","Adolescents","sweet corn","79","180","8.35484126984127"
"France","Adolescents","sweet potatoes","80","7","25.1020408163265"
"France","Adolescents","grape","81","212","32.5380222371968"
"France","Adolescents","tomato","83","1370","15.0069539329162"
"France","Adolescents","turkey","84","531","18.3652906107076"
"France","Adolescents","walnuts","85","23","2.91925465838509"
"France","Adolescents","watermelon","86","18","29.5"
"France","Adolescents","wheat","87","1998","43.4250614757615"
"France","Adolescents","wheat flour","88","81","13.2355340975896"
"France","Adolescents","rice","89","722","28.9233399287693"
"United Kingdom","Adults","banana","1","1499","50.8813323326662"
"United Kingdom","Adults","apple","3","1811","52.7975190305277"
"United Kingdom","Adults","apricot","4","93","13.5453371735791"
"United Kingdom","Adults","artichokes","5","13","13.7310384615385"
"United Kingdom","Adults","asparagus","6","94","17.8573647416413"
"United Kingdom","Adults","avocado","7","145","19.2486819376026"
"United Kingdom","Adults","barley","8","54","5.30248677248677"
"United Kingdom","Adults","beef","9","2201","28.0908191081976"
"United Kingdom","Adults","pepper","10","2447","6.40336876058147"
"United Kingdom","Adults","broccoli","12","1098","18.8343671177032"
"United Kingdom","Adults","chicken","13","4717","26.8538978290277"
"United Kingdom","Adults","butter","15","1587","7.17533203558676"
"United Kingdom","Adults","cabbage","16","905","15.4545315180216"
"United Kingdom","Adults","carrot","18","2224","19.5124931643971"
"United Kingdom","Adults","cauliflower","19","804","16.7267267235252"
"United Kingdom","Adults","celery","20","718","5.34665300437724"
"United Kingdom","Adults","cheese","21","4507","12.4783228681311"
"United Kingdom","Adults","cocoa","22","220","7.08170616883117"
"United Kingdom","Adults","corn","25","1508","10.5668903467222"
"United Kingdom","Adults","cranberries","27","22","4.34545454545455"
"United Kingdom","Adults","cucumber","28","1330","12.1587876029359"
"United Kingdom","Adults","beans","29","2132","31.7176787445278"
"United Kingdom","Adults","egg","31","3234","16.7429370380187"
"United Kingdom","Adults","figs","32","17","16.7439075630252"
"United Kingdom","Adults","fish","33","749","24.2807626676839"
"United Kingdom","Adults","garlic","35","1114","0.584940583055484"
"United Kingdom","Adults","grapefruit","36","176","53.4384334415584"
"United Kingdom","Adults","hazelnuts","37","17","6.68056722689076"
"United Kingdom","Adults","honey","38","342","6.10274436090226"
"United Kingdom","Adults","kiwi","41","204","17.9162097338936"
"United Kingdom","Adults","lamb","42","819","22.4104630356416"
"United Kingdom","Adults","lard","43","85","1.87915882352941"
"United Kingdom","Adults","lettuce","44","1603","10.9741461471051"
"United Kingdom","Adults","lima","45","43","12.6879568106312"
"United Kingdom","Adults","milk","47","6157","113.668602069267"
"United Kingdom","Adults","oats","49","62","9.50638709677419"
"United Kingdom","Adults","olive oil","50","939","1.92856934935849"
"United Kingdom","Adults","olives","51","158","6.48808340867993"
"United Kingdom","Adults","onion","52","2869","15.1787100657272"
"United Kingdom","Adults","orange","53","1350","93.3682918871252"
"United Kingdom","Adults","palm oil","54","4","3.275"
"United Kingdom","Adults","papaya","55","5","32.8675"
"United Kingdom","Adults","peach","56","215","45.9319850498339"
"United Kingdom","Adults","peanuts","57","130","8.38154395604396"
"United Kingdom","Adults","pear","58","434","53.5489093701997"
"United Kingdom","Adults","pecans","59","17","2.93252100840336"
"United Kingdom","Adults","pig","61","764","28.2980191816255"
"United Kingdom","Adults","pineapple","62","172","38.1827954734219"
"United Kingdom","Adults","pistachio","63","27","10.4238095238095"
"United Kingdom","Adults","plum","64","182","28.0210989010989"
"United Kingdom","Adults","pork","65","2453","18.3820473327121"
"United Kingdom","Adults","potato","66","6432","36.0391370324716"
"United Kingdom","Adults","raspberries","68","137","17.2468613138686"
"United Kingdom","Adults","sugar","69","2503","13.1043625316287"
"United Kingdom","Adults","coffee","70","3046","47.0877017360785"
"United Kingdom","Adults","peas","71","1857","17.0709252186066"
"United Kingdom","Adults","spinach","75","388","12.3109231713304"
"United Kingdom","Adults","strawberries","76","340","27.6007970588235"
"United Kingdom","Adults","sunflower oil","77","527","1.82549715370019"
"United Kingdom","Adults","sweet corn","79","871","12.1014445628998"
"United Kingdom","Adults","sweet potatoes","80","63","18.5345736961451"
"United Kingdom","Adults","grape","81","665","36.0048503759399"
"United Kingdom","Adults","tomato","83","4197","23.0595362248545"
"United Kingdom","Adults","turkey","84","450","18.8322271428571"
"United Kingdom","Adults","walnuts","85","44","3.62589285714286"
"United Kingdom","Adults","watermelon","86","20","36.8721"
"United Kingdom","Adults","wheat","87","4631","59.7586215180307"
"United Kingdom","Adults","wheat flour","88","138","22.0815610766046"
"United Kingdom","Adults","rice","89","1701","54.4652996906582"
"United Kingdom","Elderly","banana","1","90","54.6155555555556"
"United Kingdom","Elderly","apple","3","99","49.6935606060606"
"United Kingdom","Elderly","apricot","4","14","19.7107142857143"
"United Kingdom","Elderly","asparagus","6","7","33.4642857142857"
"United Kingdom","Elderly","avocado","7","9","21.4319444444444"
"United Kingdom","Elderly","barley","8","6","6.605"
"United Kingdom","Elderly","beef","9","69","36.7751811594203"
"United Kingdom","Elderly","pepper","10","88","10.2933570075758"
"United Kingdom","Elderly","broccoli","12","57","24.8243347953216"
"United Kingdom","Elderly","chicken","13","157","30.3445010615711"
"United Kingdom","Elderly","butter","15","81","11.443683127572"
"United Kingdom","Elderly","cabbage","16","53","22.1462578616352"
"United Kingdom","Elderly","carrot","18","125","28.5443666666667"
"United Kingdom","Elderly","cauliflower","19","39","28.3816217948718"
"United Kingdom","Elderly","celery","20","34","11.2926470588235"
"United Kingdom","Elderly","cheese","21","174","17.0208874521073"
"United Kingdom","Elderly","cocoa","22","23","9.90434782608696"
"United Kingdom","Elderly","corn","25","27","12.6430555555556"
"United Kingdom","Elderly","cranberries","27","1","0.75"
"United Kingdom","Elderly","cucumber","28","63","12.5122619047619"
"United Kingdom","Elderly","beans","29","99","37.0487373737374"
"United Kingdom","Elderly","egg","31","139","22.0348920863309"
"United Kingdom","Elderly","figs","32","3","16.6666666666667"
"United Kingdom","Elderly","fish","33","43","35.3860465116279"
"United Kingdom","Elderly","garlic","35","31","1.53233870967742"
"United Kingdom","Elderly","grapefruit","36","6","48.5"
"United Kingdom","Elderly","hazelnuts","37","1","2.5"
"United Kingdom","Elderly","honey","38","17","7.83529411764706"
"United Kingdom","Elderly","kiwi","41","13","19.8961538461539"
"United Kingdom","Elderly","lamb","42","34","33.7264705882353"
"United Kingdom","Elderly","lard","43","4","2.6375"
"United Kingdom","Elderly","lettuce","44","24","6.90538194444445"
"United Kingdom","Elderly","milk","47","307","124.507540988056"
"United Kingdom","Elderly","oats","49","4","32.5"
"United Kingdom","Elderly","olive oil","50","39","2.51176282051282"
"United Kingdom","Elderly","olives","51","11","8.40909090909091"
"United Kingdom","Elderly","onion","52","123","21.5728048780488"
"United Kingdom","Elderly","orange","53","64","86.6980872395833"
"United Kingdom","Elderly","papaya","55","1","75"
"United Kingdom","Elderly","peach","56","15","52.5883333333333"
"United Kingdom","Elderly","peanuts","57","3","8.94"
"United Kingdom","Elderly","pear","58","35","71.142619047619"
"United Kingdom","Elderly","pig","61","40","35.10625"
"United Kingdom","Elderly","pineapple","62","9","43.7222222222222"
"United Kingdom","Elderly","pistachio","63","2","3.75"
"United Kingdom","Elderly","plum","64","20","48.95375"
"United Kingdom","Elderly","pork","65","111","23.5258633633634"
"United Kingdom","Elderly","potato","66","290","51.7028448275862"
"United Kingdom","Elderly","raspberries","68","17","14.8676470588235"
"United Kingdom","Elderly","sugar","69","100","12.731425"
"United Kingdom","Elderly","coffee","70","173","43.4005298651252"
"United Kingdom","Elderly","peas","71","87","19.9425862068966"
"United Kingdom","Elderly","spinach","75","19","20.5592105263158"
"United Kingdom","Elderly","strawberries","76","30","28.9283333333333"
"United Kingdom","Elderly","sweet corn","79","22","14.9823863636364"
"United Kingdom","Elderly","sweet potatoes","80","6","20.5645833333333"
"United Kingdom","Elderly","grape","81","41","32.1524390243902"
"United Kingdom","Elderly","tomato","83","156","36.622905982906"
"United Kingdom","Elderly","turkey","84","15","29.0758333333333"
"United Kingdom","Elderly","walnuts","85","2","1.625"
"United Kingdom","Elderly","wheat","87","196","62.0499783163265"
"United Kingdom","Elderly","rice","89","64","49.4818359375"
"United Kingdom","Very elderly","banana","1","76","52.9857456140351"
"United Kingdom","Very elderly","apple","3","77","60.0466341991342"
"United Kingdom","Very elderly","apricot","4","5","20.95"
"United Kingdom","Very elderly","artichokes","5","1","12.5"
"United Kingdom","Very elderly","asparagus","6","4","36"
"United Kingdom","Very elderly","avocado","7","3","38.5416666666667"
"United Kingdom","Very elderly","barley","8","5","10.35"
"United Kingdom","Very elderly","beef","9","55","32.0851515151515"
"United Kingdom","Very elderly","pepper","10","33","6.15949494949495"
"United Kingdom","Very elderly","broccoli","12","39","23.3558760683761"
"United Kingdom","Very elderly","chicken","13","101","25.7804702970297"
"United Kingdom","Very elderly","butter","15","69","15.9807971014493"
"United Kingdom","Very elderly","cabbage","16","36","21.9111111111111"
"United Kingdom","Very elderly","carrot","18","84","29.3242361111111"
"United Kingdom","Very elderly","cauliflower","19","27","23.7787037037037"
"United Kingdom","Very elderly","celery","20","23","13.4608695652174"
"United Kingdom","Very elderly","cheese","21","121","16.6388168044077"
"United Kingdom","Very elderly","cocoa","22","24","13.24875"
"United Kingdom","Very elderly","corn","25","12","14.7052083333333"
"United Kingdom","Very elderly","cranberries","27","2","4.15"
"United Kingdom","Very elderly","cucumber","28","36","12.771875"
"United Kingdom","Very elderly","beans","29","75","33.4676111111111"
"United Kingdom","Very elderly","egg","31","99","19.9755303030303"
"United Kingdom","Very elderly","figs","32","1","10"
"United Kingdom","Very elderly","fish","33","48","38.1941666666667"
"United Kingdom","Very elderly","garlic","35","14","0.648928571428571"
"United Kingdom","Very elderly","grapefruit","36","9","43.8888888888889"
"United Kingdom","Very elderly","hazelnuts","37","1","1.3"
"United Kingdom","Very elderly","honey","38","19","11.1657894736842"
"United Kingdom","Very elderly","kiwi","41","5","16.02"
"United Kingdom","Very elderly","lamb","42","52","29.5254647435897"
"United Kingdom","Very elderly","lard","43","2","1.5375"
"United Kingdom","Very elderly","lettuce","44","22","10.0255681818182"
"United Kingdom","Very elderly","milk","47","268","130.122503731343"
"United Kingdom","Very elderly","oats","49","8","49.9975"
"United Kingdom","Very elderly","olive oil","50","21","2.35238095238095"
"United Kingdom","Very elderly","olives","51","1","13.5"
"United Kingdom","Very elderly","onion","52","81","18.9024691358025"
"United Kingdom","Very elderly","orange","53","47","90.3078191489362"
"United Kingdom","Very elderly","papaya","55","1","0.5625"
"United Kingdom","Very elderly","peach","56","5","30.065"
"United Kingdom","Very elderly","peanuts","57","3","8.52166666666667"
"United Kingdom","Very elderly","pear","58","16","81.809375"
"United Kingdom","Very elderly","pig","61","23","32.379347826087"
"United Kingdom","Very elderly","pineapple","62","3","43.125"
"United Kingdom","Very elderly","plum","64","8","28.9329375"
"United Kingdom","Very elderly","pork","65","82","17.5658536585366"
"United Kingdom","Very elderly","potato","66","223","59.4646674140508"
"United Kingdom","Very elderly","raspberries","68","10","21.79"
"United Kingdom","Very elderly","sugar","69","96","13.5923220486111"
"United Kingdom","Very elderly","coffee","70","134","47.3383084577114"
"United Kingdom","Very elderly","peas","71","86","17.6650581395349"
"United Kingdom","Very elderly","spinach","75","7","12.4928571428571"
"United Kingdom","Very elderly","strawberries","76","10","39.85"
"United Kingdom","Very elderly","sunflower oil","77","2","6.67708333333333"
"United Kingdom","Very elderly","sweet corn","79","10","17.14625"
"United Kingdom","Very elderly","sweet potatoes","80","1","25"
"United Kingdom","Very elderly","grape","81","37","35.7905405405405"
"United Kingdom","Very elderly","tomato","83","116","37.0869971264368"
"United Kingdom","Very elderly","turkey","84","10","22.345"
"United Kingdom","Very elderly","walnuts","85","7","3.49642857142857"
"United Kingdom","Very elderly","wheat","87","159","58.4044449685535"
"United Kingdom","Very elderly","wheat flour","88","1","138.75"
"United Kingdom","Very elderly","rice","89","37","54.6901126126126"
"United Kingdom","Other children","banana","1","361","45.5484533702678"
"United Kingdom","Other children","apple","3","656","60.2703535315041"
"United Kingdom","Other children","apricot","4","17","8.03264705882353"
"United Kingdom","Other children","artichokes","5","1","5.525"
"United Kingdom","Other children","asparagus","6","4","6.3625"
"United Kingdom","Other children","avocado","7","7","14.5428571428571"
"United Kingdom","Other children","barley","8","4","6.68125"
"United Kingdom","Other children","beef","9","194","20.8985266323024"
"United Kingdom","Other children","pepper","10","263","3.60916064638783"
"United Kingdom","Other children","broccoli","12","202","20.3266274752475"
"United Kingdom","Other children","chicken","13","547","21.3298578610603"
"United Kingdom","Other children","butter","15","201","6.8011583747927"
"United Kingdom","Other children","cabbage","16","65","10.0822307692308"
"United Kingdom","Other children","carrot","18","399","19.8899373433584"
"United Kingdom","Other children","cauliflower","19","71","13.1173133802817"
"United Kingdom","Other children","celery","20","35","4.14152380952381"
"United Kingdom","Other children","cheese","21","688","10.7711944040698"
"United Kingdom","Other children","cocoa","22","174","7.69192528735632"
"United Kingdom","Other children","corn","25","321","15.0096230529595"
"United Kingdom","Other children","cranberries","27","3","1.51666666666667"
"United Kingdom","Other children","cucumber","28","220","14.5934825757576"
"United Kingdom","Other children","beans","29","464","29.1310793821839"
"United Kingdom","Other children","egg","31","319","18.3963249738767"
"United Kingdom","Other children","figs","32","1","13.75"
"United Kingdom","Other children","fish","33","254","20.4821686351706"
"United Kingdom","Other children","garlic","35","148","0.487573198198198"
"United Kingdom","Other children","grapefruit","36","2","21.5625"
"United Kingdom","Other children","hazelnuts","37","1","1.25"
"United Kingdom","Other children","honey","38","62","5.33350806451613"
"United Kingdom","Other children","kiwi","41","49","21.0637755102041"
"United Kingdom","Other children","lamb","42","52","20.035"
"United Kingdom","Other children","lard","43","5","1.01"
"United Kingdom","Other children","lettuce","44","16","6.43515625"
"United Kingdom","Other children","lima","45","1","6.95"
"United Kingdom","Other children","milk","47","1596","112.477176274018"
"United Kingdom","Other children","oats","49","8","15.9515625"
"United Kingdom","Other children","olive oil","50","140","1.12784107142857"
"United Kingdom","Other children","olives","51","21","9.76845238095238"
"United Kingdom","Other children","onion","52","323","9.38464267285862"
"United Kingdom","Other children","orange","53","366","92.5233925318762"
"United Kingdom","Other children","palm oil","54","3","1.40833333333333"
"United Kingdom","Other children","papaya","55","2","21.875"
"United Kingdom","Other children","peach","56","26","32.0692307692308"
"United Kingdom","Other children","peanuts","57","20","8.3215"
"United Kingdom","Other children","pear","58","90","46.0945833333333"
"United Kingdom","Other children","pecans","59","1","1.5"
"United Kingdom","Other children","pig","61","76","18.3694736842105"
"United Kingdom","Other children","pineapple","62","30","36.8884666666667"
"United Kingdom","Other children","pistachio","63","5","2.05"
"United Kingdom","Other children","plum","64","32","19.806171875"
"United Kingdom","Other children","pork","65","384","13.8791421440972"
"United Kingdom","Other children","potato","66","1232","26.720052827381"
"United Kingdom","Other children","raspberries","68","33","8.98333333333333"
"United Kingdom","Other children","sugar","69","404","4.77766914191419"
"United Kingdom","Other children","coffee","70","10","6.8425"
"United Kingdom","Other children","peas","71","307","14.0290773615635"
"United Kingdom","Other children","spinach","75","31","9.88951612903226"
"United Kingdom","Other children","strawberries","76","130","32.0258653846154"
"United Kingdom","Other children","sunflower oil","77","6","7.00833333333333"
"United Kingdom","Other children","sweet corn","79","223","17.4334708520179"
"United Kingdom","Other children","sweet potatoes","80","14","9.71785714285714"
"United Kingdom","Other children","grape","81","252","22.1876984126984"
"United Kingdom","Other children","tomato","83","595","13.364362464986"
"United Kingdom","Other children","turkey","84","62","15.067876344086"
"United Kingdom","Other children","walnuts","85","1","1.5"
"United Kingdom","Other children","watermelon","86","13","48.0109038461538"
"United Kingdom","Other children","wheat","87","787","49.0711049343499"
"United Kingdom","Other children","wheat flour","88","8","26.04578125"
"United Kingdom","Other children","rice","89","279","39.1974133811231"
"United Kingdom","Adolescents","banana","1","206","43.0895631067961"
"United Kingdom","Adolescents","apple","3","477","74.6762665967855"
"United Kingdom","Adolescents","apricot","4","6","18.4791666666667"
"United Kingdom","Adolescents","asparagus","6","6","17.1583333333333"
"United Kingdom","Adolescents","avocado","7","4","12.5490625"
"United Kingdom","Adolescents","barley","8","1","9.625"
"United Kingdom","Adolescents","beef","9","255","30.514816993464"
"United Kingdom","Adolescents","pepper","10","283","6.90496760895171"
"United Kingdom","Adolescents","broccoli","12","165","21.5470212121212"
"United Kingdom","Adolescents","chicken","13","606","31.7779727722772"
"United Kingdom","Adolescents","butter","15","209","7.81925917065391"
"United Kingdom","Adolescents","cabbage","16","74","14.4030067567568"
"United Kingdom","Adolescents","carrot","18","340","21.2798977941177"
"United Kingdom","Adolescents","cauliflower","19","55","18.7792318181818"
"United Kingdom","Adolescents","celery","20","27","6.24277777777778"
"United Kingdom","Adolescents","cheese","21","620","14.0509905913978"
"United Kingdom","Adolescents","cocoa","22","137","9.03792579075426"
"United Kingdom","Adolescents","corn","25","268","14.6589244402985"
"United Kingdom","Adolescents","cranberries","27","2","6.1375"
"United Kingdom","Adolescents","cucumber","28","210","12.2349464285714"
"United Kingdom","Adolescents","beans","29","389","38.4882337189375"
"United Kingdom","Adolescents","egg","31","325","22.9378564102564"
"United Kingdom","Adolescents","figs","32","1","10"
"United Kingdom","Adolescents","fish","33","130","26.1960576923077"
"United Kingdom","Adolescents","garlic","35","131","0.628389949109415"
"United Kingdom","Adolescents","grapefruit","36","5","54.4"
"United Kingdom","Adolescents","hazelnuts","37","2","1"
"United Kingdom","Adolescents","honey","38","29","6.61293103448276"
"United Kingdom","Adolescents","kiwi","41","28","23.6267857142857"
"United Kingdom","Adolescents","lamb","42","91","28.3950824175824"
"United Kingdom","Adolescents","lard","43","2","1.3875"
"United Kingdom","Adolescents","lettuce","44","74","6.40506756756757"
"United Kingdom","Adolescents","lima","45","3","10.8645833333333"
